"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Code Style Rules","Correctness Rules","Design Rules","Design Pattern","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Security Code Guideline Rules","Security Rules","Vulnerability Rules"
"L5094","logger","org.deeplearning4j.plot.BarnesHutTsne.logger;LLogger;","L5092","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\main\java\org\deeplearning4j\plot\BarnesHutTsne.java","64","5","64","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5097","maxIter","org.deeplearning4j.plot.BarnesHutTsne.maxIter;I","L5092","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\main\java\org\deeplearning4j\plot\BarnesHutTsne.java","66","5","66","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5098","realMin","org.deeplearning4j.plot.BarnesHutTsne.realMin;D","L5092","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\main\java\org\deeplearning4j\plot\BarnesHutTsne.java","67","5","67","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5099","initialMomentum","org.deeplearning4j.plot.BarnesHutTsne.initialMomentum;D","L5092","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\main\java\org\deeplearning4j\plot\BarnesHutTsne.java","68","5","68","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5100","finalMomentum","org.deeplearning4j.plot.BarnesHutTsne.finalMomentum;D","L5092","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\main\java\org\deeplearning4j\plot\BarnesHutTsne.java","69","5","69","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5101","minGain","org.deeplearning4j.plot.BarnesHutTsne.minGain;D","L5092","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\main\java\org\deeplearning4j\plot\BarnesHutTsne.java","70","5","70","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5102","momentum","org.deeplearning4j.plot.BarnesHutTsne.momentum;D","L5092","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\main\java\org\deeplearning4j\plot\BarnesHutTsne.java","71","5","71","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5104","switchMomentumIteration","org.deeplearning4j.plot.BarnesHutTsne.switchMomentumIteration;I","L5092","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\main\java\org\deeplearning4j\plot\BarnesHutTsne.java","72","5","72","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5105","normalize","org.deeplearning4j.plot.BarnesHutTsne.normalize;Z","L5092","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\main\java\org\deeplearning4j\plot\BarnesHutTsne.java","73","5","73","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5106","usePca","org.deeplearning4j.plot.BarnesHutTsne.usePca;Z","L5092","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\main\java\org\deeplearning4j\plot\BarnesHutTsne.java","74","5","74","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
